"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"FMR","1988","11","35","69","None","Döderhultarn","caricatures in wood by 19th century Swedish Axel Peterson","Pica",""
"FMR","1988","11","35","81","None","Auto biography","adventures in a Scania automobile and the history of Saab-Scania","Dell'Orso",""
"FMR","1989","1","36","1","None","Let us build a tower","paintings of the tower of Babel","Manganelli, Borges",""
"FMR","1989","1","36","25","None","French red and lapis lazuli","the altars made by the Corbarelli family in the 17th century","Massa",""
"FMR","1989","1","36","49","None","England, Rome and beauty","the italian collection of plaster casts and marble fragments of John Soane","Thornton",""
"FMR","1989","1","36","65","None","The modern magus","painter, musician and writer Alberto Savinio, 20th century","Sciascia",""
"FMR","1989","1","36","81","None","Wendingen, Techniek en Kunst","a Dutch magazine under direction of Theodorus Wijdeveld, early 20th century","Fanelli, Godoli",""
"FMR","1989","3","37","1","None","Sassetta of Siena","","Strehlke, Pope-Hennessy, Berenson",""
"FMR","1989","3","37","25","None","The perfect gallery","the art collection of italian paintings of Phélypeaux de La Vrillière, 18th century","Cotté",""
"FMR","1989","3","37","66","None","Brocade temples","ceremonial hairdresses in Malaysia","Alliata",""
"FMR","1989","3","37","81","None","Theaters of vanity","the 17th century wax sculptor Gaetano Zumbo","Cagnetta, Praz",""
"FMR","1989","3","37","97","None","Pasta, gift of the gods","","Istituto Nazionale per il Commercio Estero Roma",""
"FMR","1989","5","38","1","None","The Nazarenes in Rome","the revival of the fresco in 19th century Rome","Büttner, Susinno",""
"FMR","1989","5","38","33","None","Minted by Bulgari","authentic Greek and Roman coins in ultramodern settings","Dallaro, Pliny the Elder",""
"FMR","1989","5","38","49","None","Byzantium is born","the reliefs in the Istanbul hippodrome","Grant, Wortley Montagu",""
"FMR","1989","5","38","65","None","The count of couture","fashion illustration by count Zavaglia-Ricciardelli delle Caminate, alias René Gruau","Mauriès",""
"FMR","1989","5","38","81","None","Dancing with Shive","","Michaël",""
"FMR","1989","7","39","1","None","Signs of the time","symbolism of the French revolution","Gombrich",""
"FMR","1989","7","39","25","None","Pyramids on paper","the ephemeral pyramids of the French revolution","Mouilleseaux",""
"FMR","1989","7","39","51","None","Adolescent heroes","the death of Bara","van de Sandt, Vovelle",""
"FMR","1989","7","39","65","None","Aux armes, citoyens","emblem sabres of the French revolution","Sabatier",""
"FMR","1989","7","39","81","None","Fashion 'à la patriote'","fashion and revolution","Griffo",""
"FMR","1989","9","40","1","None","The knight's tale","the siege of Malta in 16th century","Guadalupi",""
"FMR","1989","9","40","25","None","Where emperors walked","the great palace in Constantinople","Franceschini, Continuatus",""
"FMR","1989","9","40","49","None","The loves of Jupiter","with Corregio's masterpiece","Almansi, Gould",""
"FMR","1989","9","40","65","None","Forever Florian's","the 'Caffè Florian' in Venice","Romanelli",""
"FMR","1989","9","40","81","None","The gothic Wildt","the sculptures of Adolfo Wildt","Mola",""
"FMR","1989","11","41","1","None","An Epicurean villa","the villa dei Papiri at Herculaneum; Hellenic art","Conticello, Norway",""
"FMR","1989","11","41","25","None","Landscape by Lajoüe","a rococo painter: Jacques de Lajoüe","Michel, Blondel",""
"FMR","1989","11","41","49","None","A breath of Venice","Venetian glass, 20th century","Mauriës",""
"FMR","1989","11","41","65","None","Ivory towers","ivory objects in the palazzo Pitti","Piacenta, Schiller",""
"FMR","1989","11","41","97","None","Libertadores","portraits of great men of Latin America history, Paz, Brading","",""
"FMR","1989","11","41","113","None","The writing in the sky","a 13th century codex with the signs of the Zodiac","Zolla, Gousset",""
"FMR","1990","2","42","1","None","Mourning's brilliance: Pontormo's deposition in the Santa Felice, Florence","","Lebensztejn",""
"FMR","1990","2","42","33","None","Marble geometry","Roman inlaid work of marble","Guidobaldi, Rosso",""
"FMR","1990","2","42","57","None","Desert gold","the gold of Serapis in Egypt","Reddé",""
"FMR","1990","2","42","81","None","Architecture in miniature","scale models of 18th century Sicilian palaces built by Vanvitelli","de Seta",""
"FMR","1990","2","42","97","None","Balearic islands","maps and legends","Mérot",""
"FMR","1990","2","42","113","None","Dispensers of power","reliquaries","Mariotti, Bessard",""
"FMR","1990","4","43","17","Impressions","the board of clothmaker's guild painted by Rembrandt","","Chastel",""
"FMR","1990","4","43","21","None","Neon high noon","Viva Las Vegas","Cabrera Infante",""
"FMR","1990","4","43","41","None","The spirit of the place","urban paintings by the Prague artist Adolf Kohn, 20th century","Parik, Trollope",""
"FMR","1990","4","43","65","None","Royal dreams","tombs of the kings of France in the abbey of Saint-Denis, Paris","Erlande-Brandenburg, Mazé",""
"FMR","1990","4","43","97","None","Tapestries of time","a 16th century calendar of tapestries, designed by Bramantino in the Castello Sforzesco in Milan","Grazzini, Bandello",""
"FMR","1990","4","43","129","None","Landscapes of light","gouaches of Jean-Pierre-Laurent Houël, made of Sicily in the 18th century","Pinault",""
"FMR","1990","6","44","17","Impressions","the painting of the Crown of Thorns by Titian","","Sgarbi",""
"FMR","1990","6","44","25","None","Antelami","the Portal of the Months at the Parma Baptistery and other sculptures by Benedetto Antelami","Quintavalle",""
"FMR","1990","6","44","57","None","The Brancacci chapel","the restored frescoes by Masolino and Massaccio in Firenze","Baldini, Vasari, Casazza",""
"FMR","1990","6","44","89","None","See Naples","views of Naples by various 16th and 17th century painters","de Seta",""
"FMR","1990","6","44","113","None","Lithuanian lore","wooden saints along the roads in Lithuania","Martinaitis",""
"FMR","1990","6","44","129","None","Enter Vever","the jewellery of Vever, 19th century","Gaillemin, Lorrain",""
"FMR","1990","8","45","17","Impressions","a painting of the Etna eruption by Lo Giudice","","Consolo",""
"FMR","1990","8","45","21","None","The Saviour in Chora","the Byzantine mosaics and frescoes in the church of the Saviour in Chora","Marini-Clarelli, Metochites",""
"FMR","1990","8","45","53","None","Sacro Monte","17th century theatrically staged biblical sculptures in Lombardy and Piedmont","Guadalupi, Chesterton",""
"FMR","1990","8","45","77","None","Virtue retrieved","the Allegory of Virtue by the painter Corregio","Gould",""
"FMR","1990","8","45","85","None","Melancholy boy","frescoes by Parmigianino and Corregio in Parma","Fornari, Schianchi",""
"FMR","1990","8","45","109","None","Serebriakoff","the paintings of interiors, 20th century","Mauriès, Beaton",""
"FMR","1990","8","45","129","None","Tipu Sultan","the 18th century native ruler of India","Agha",""
"FMR","1990","10","46","15","Impressions","the Roman palace of Flavius on the Palatine","","Bocca",""
"FMR","1990","10","46","21","None","Sulphuric mannerism","the 16th century painter Domenico Beccafumi","Sgarbi, Hauser",""
"FMR","1990","10","46","45","None","Portugese expeditions","the age of atlantic discoveries","Amfitheatrof",""
"FMR","1990","10","46","71","None","Questions of characters","the printing art and typesets of Giambattista Bodoni","Mingardi, Ciavarella",""
"FMR","1990","10","46","99","None","Knights' dreams","inlaid marble pavements in the St. John's cathedral, Malta","Guadalupi, de Contreras",""
"FMR","1990","10","46","127","None","Magic lantern","images of 18th century passers-by by Giuseppe Crespi in Bologna","Riccomini",""
"FMR","1990","12","47","17","Impressions","Census at Bethlehem by Pieter Breughel the Elder","","Rosso",""
"FMR","1990","12","47","21","None","Sansevero","art and sculptures in the 18th century Sansevero Chapel in Naples","Picone",""
"FMR","1990","12","47","53","None","Cautionary tales","15th century painted wooden chests by Francesco di Giorgio","Warner",""
"FMR","1990","12","47","85","None","Tanjore painting","","Michaël",""
"FMR","1990","12","47","107","None","Young Russians","child portraiture in 18th and 19th century Russian painting","Goldovski, Benois",""
"FMR","1990","12","47","131","None","Christmas in Cracow","miniature theatres in Poland","Lowicz, Sienkiewicz",""
"FMR","1991","2","48","17","Impressions","the Portinari triptych by Hugo van der Goes in Florence","","Butor",""
"FMR","1991","2","48","29","None","Moldavian frescoes","from the 16th century","Theodorescu, Dumas",""
"FMR","1991","2","48","61","None","Ibizan terracottas","pre-christian Phoenician statuettes in female form","Granados, Noguera",""
"FMR","1991","2","48","83","None","Temples of silence","the 17th century church paintings of Pieter Saenredam","Schwartz, Bok",""
"FMR","1991","2","48","108","None","Dream shoes","the famous shoemaker Salvatore Ferragamo","Aschengreen Piacenta",""
"FMR","1991","2","48","121","None","Dear Jawlensky","20th century painter Alexi Jawlensky","Jawlensky, Di Milia, Kandisky",""
"FMR","1991","4","49","17","Impressions","beauty is there to comfort us","","Storoni Mazzolani",""
"FMR","1991","4","49","21","None","Celtic gold","","Eluère, Pigot",""
"FMR","1991","4","49","43","None","Solima the Magnificent","the painter Francesco Solima from Naples","Rea, Alberto Pavone",""
"FMR","1991","4","49","71","None","Black Africa","sculpture from Africa","Monti, Togo-Tim",""
"FMR","1991","4","49","99","None","Idols that refuse to vanish","pagan idols from Roman time collected and restored in Renaissance","Chastel",""
"FMR","1991","4","49","115","None","The beautiful army","uniform art in Napoleotian army","Guadalupi, Humbert, Erckmann-Chatrian",""
"FMR","1991","4","49","133","None","Light fantastics","lighters from the 20th century","",""
